batch_id,product_type,steel_grade,technology_route,country_of_origin,batch_weight_tonnes,thickness_mm,recycled_content_pct,renewable_energy_pct,energy_consumption_kwh_per_tonne,scrap_quality_score,carbon_pct,manganese_pct,chromium_pct,yield_strength_mpa,tensile_strength_mpa,carbon_footprint_kgco2e_per_tonne
BATCH-7863,Hot Rolled Coil,M270-35A,BF-BOF,Spain,24.95,13.08,10.35,53.66,1992.7,59.65,0.15,0.961,0.363,264.5,418.4,1462.6
BATCH-7864,Galvanised Coil,DX51D,EAF,Belgium,17.03,12.18,83.59,10.98,805.3,59.78,0.235,1.18,0.465,254.6,392.7,283.2
BATCH-7865,Electrical Steel,S235JR,EAF,Spain,27.35,14.22,98.0,63.94,684.4,82.56,0.321,1.368,0.563,270.3,441.4,120.0
BATCH-7866,Wire Rod,DX51D,EAF,Spain,10.85,21.65,79.34,85.98,644.0,74.05,0.096,1.104,0.615,218.6,372.3,120.0
BATCH-7867,Hot Rolled Coil,M270-35A,BF-BOF,France,8.67,3.72,29.83,34.14,1839.1,66.73,0.123,0.851,0.452,246.7,361.3,1275.2
BATCH-7868,Hot Rolled Coil,DX51D,BF-BOF,Spain,26.4,4.16,23.7,15.72,1956.2,96.06,0.076,1.203,0.378,265.4,417.0,1456.6
BATCH-7869,Galvanised Coil,DX51D,BF-BOF,Germany,32.51,8.13,14.07,26.79,1897.6,96.73,0.303,1.665,0.425,303.9,431.0,1453.8
BATCH-7870,Galvanised Coil,304,BF-BOF,Belgium,27.22,24.94,7.91,59.02,2096.0,81.35,0.181,1.081,0.4,256.8,365.0,1560.3
BATCH-7871,Hot Rolled Coil,DX51D,BF-BOF,Germany,14.04,9.44,16.49,88.59,1684.3,63.77,0.167,1.343,0.0,257.7,347.5,1158.4
BATCH-7872,Hot Rolled Coil,DX51D,BF-BOF,Italy,30.67,15.85,25.1,74.0,1841.8,95.02,0.221,1.996,0.463,329.7,439.4,1093.8
BATCH-7873,Hot Rolled Coil,DX51D,BF-BOF,Italy,22.2,21.08,13.35,71.39,1682.4,70.75,0.244,0.39,0.065,269.9,464.2,1121.1
BATCH-7874,Hot Rolled Coil,M270-35A,BF-BOF,Germany,12.54,14.17,32.85,35.63,1767.4,75.82,0.194,1.455,0.774,269.5,386.2,1173.9
BATCH-7875,Galvanised Coil,DX51D,EAF,Germany,24.83,2.62,92.83,56.85,652.5,86.72,0.277,0.874,0.294,234.8,403.4,120.0
BATCH-7876,Hot Rolled Coil,S355JR,BF-BOF,Spain,11.26,17.01,9.13,39.35,1981.4,86.89,0.172,0.929,0.45,215.0,427.0,1401.4
BATCH-7877,Galvanised Coil,DX51D,EAF,Italy,14.34,11.34,78.54,9.99,659.9,74.75,0.096,1.053,0.497,261.5,380.2,242.7
BATCH-7878,Electrical Steel,304,EAF,Germany,27.85,14.8,75.57,46.77,547.4,78.16,0.284,0.892,0.526,230.6,375.9,120.0
BATCH-7879,Stainless Steel,M270-35A,BF-BOF,Germany,34.06,17.41,37.43,51.57,2096.1,96.83,0.166,1.367,17.257,311.4,517.5,1809.0
BATCH-7880,Stainless Steel,M270-35A,EAF,Spain,17.48,6.01,90.72,77.05,668.0,76.3,0.063,0.719,20.129,274.2,460.6,288.9
BATCH-7881,Hot Rolled Coil,304,EAF,Spain,13.28,2.07,84.76,69.87,623.5,85.37,0.02,1.435,0.845,289.7,483.9,120.0
BATCH-7882,Hot Rolled Coil,304,BF-BOF,Italy,12.08,23.13,25.67,43.6,2093.6,64.13,0.074,1.529,0.603,281.5,418.8,1487.9
BATCH-7883,Wire Rod,DX51D,EAF,Germany,23.26,18.77,88.02,47.29,615.5,81.63,0.134,0.591,0.159,259.5,437.8,120.0
BATCH-7884,Electrical Steel,S355JR,EAF,Germany,8.31,17.72,74.97,72.37,532.5,62.66,0.18,0.627,0.298,223.8,356.7,120.0
BATCH-7885,Hot Rolled Coil,DX51D,EAF,Germany,27.55,14.26,87.89,29.57,654.7,70.75,0.2,0.961,0.879,278.0,411.9,120.0
BATCH-7886,Wire Rod,304,EAF,Germany,24.23,13.21,78.76,35.59,708.5,74.29,0.073,1.527,0.0,278.7,493.1,198.9
BATCH-7887,Hot Rolled Coil,DX51D,EAF,Italy,26.61,19.23,64.43,81.81,633.3,83.86,0.156,0.895,0.28,251.4,425.5,120.0
BATCH-7888,Hot Rolled Coil,S355JR,EAF,France,17.69,1.38,78.26,69.62,636.4,58.5,0.133,1.218,0.132,236.8,431.7,120.0
BATCH-7889,Electrical Steel,S235JR,BF-BOF,France,10.86,18.6,29.63,85.18,2300.0,59.31,0.207,0.634,0.179,236.3,344.6,1583.5
BATCH-7890,Galvanised Coil,S235JR,EAF,Italy,34.07,23.37,65.77,79.7,646.6,57.24,0.237,0.865,0.008,261.2,393.1,120.0
BATCH-7891,Galvanised Coil,DX51D,BF-BOF,Spain,30.52,20.0,24.66,69.81,1827.3,71.4,0.29,0.782,0.474,250.2,356.3,1241.3
BATCH-7892,Stainless Steel,304,EAF,Germany,22.67,24.2,81.92,27.22,718.6,63.66,0.275,0.872,18.72,304.9,452.4,491.1
BATCH-7893,Hot Rolled Coil,304,EAF,Spain,12.94,12.12,92.98,49.28,713.7,88.09,0.084,1.114,0.385,286.2,492.8,120.0
BATCH-7894,Hot Rolled Coil,M270-35A,BF-BOF,Germany,33.98,21.95,21.89,40.42,1888.7,90.48,0.191,1.21,0.346,271.5,414.6,1372.7
BATCH-7895,Wire Rod,304,EAF,Italy,16.5,17.45,68.37,38.17,794.2,65.52,0.161,1.26,0.232,256.7,412.6,120.0
BATCH-7896,Galvanised Coil,S235JR,EAF,France,31.97,21.25,84.39,71.23,585.8,81.45,0.168,0.721,0.564,255.2,421.6,120.0
BATCH-7897,Galvanised Coil,M270-35A,EAF,Germany,13.89,1.8,69.66,37.94,636.4,76.05,0.173,1.641,0.571,306.2,459.0,120.0
BATCH-7898,Hot Rolled Coil,M270-35A,EAF,Belgium,15.74,0.53,74.9,17.56,712.4,63.62,0.291,1.052,0.668,244.0,393.8,120.0
BATCH-7899,Stainless Steel,M270-35A,EAF,Germany,17.06,19.53,83.25,34.63,511.3,82.36,0.229,1.565,17.102,291.7,426.9,120.0
BATCH-7900,Wire Rod,DX51D,EAF,Spain,19.05,13.8,76.74,73.61,679.8,86.69,0.183,1.425,0.237,276.9,421.6,120.0
BATCH-7901,Wire Rod,S355JR,EAF,France,32.47,2.93,73.11,48.16,586.1,91.01,0.19,1.37,0.335,291.2,446.0,120.0
BATCH-7902,Galvanised Coil,M270-35A,EAF,Spain,33.23,4.99,63.97,6.07,650.3,67.99,0.094,1.637,0.508,297.8,460.6,153.0
BATCH-7903,Stainless Steel,S235JR,EAF,Spain,10.09,4.26,87.37,57.96,655.5,61.64,0.224,0.891,19.185,330.2,522.5,252.8
BATCH-7904,Galvanised Coil,304,BF-BOF,Italy,30.7,5.78,32.85,19.86,1688.2,95.07,0.162,1.345,0.489,233.9,365.0,1285.4
BATCH-7905,Stainless Steel,M270-35A,EAF,Spain,18.6,24.85,84.18,14.16,848.0,95.03,0.124,0.267,17.639,278.7,454.1,371.1
BATCH-7906,Hot Rolled Coil,M270-35A,BF-BOF,Italy,24.24,13.65,13.89,30.87,1666.6,67.3,0.088,1.252,0.481,265.4,409.0,1281.1
BATCH-7907,Galvanised Coil,DX51D,BF-BOF,Spain,12.24,24.46,32.89,70.47,1685.0,57.42,0.314,1.325,0.218,273.7,428.0,1258.5
BATCH-7908,Electrical Steel,M270-35A,EAF,France,11.14,5.34,75.64,9.26,523.7,85.47,0.145,0.874,0.113,256.9,381.2,261.3
BATCH-7909,Galvanised Coil,M270-35A,EAF,Italy,20.77,12.03,74.52,22.61,602.0,70.7,0.241,1.196,0.343,233.6,384.3,120.0
BATCH-7910,Wire Rod,M270-35A,EAF,Germany,26.78,13.29,66.92,22.23,717.1,87.62,0.203,0.537,0.47,271.2,420.8,120.0
BATCH-7911,Stainless Steel,S355JR,EAF,Italy,32.73,20.59,72.57,74.94,633.9,58.08,0.267,0.765,18.364,298.3,463.1,389.8
BATCH-7912,Hot Rolled Coil,304,EAF,Germany,34.63,1.07,81.41,26.26,717.1,74.74,0.067,1.145,0.646,203.2,318.5,120.0
BATCH-7913,Wire Rod,M270-35A,EAF,Italy,30.32,11.39,69.83,54.24,703.9,69.29,0.271,0.704,0.207,228.7,349.8,120.0
BATCH-7914,Stainless Steel,S355JR,BF-BOF,Belgium,30.17,6.02,20.31,15.73,2052.0,82.63,0.286,1.842,18.904,384.4,568.3,1740.5
BATCH-7915,Stainless Steel,S355JR,BF-BOF,France,11.3,19.97,43.39,72.24,1939.7,85.51,0.112,1.345,18.46,338.7,461.1,1456.7
BATCH-7916,Stainless Steel,S355JR,EAF,Italy,19.49,11.4,73.55,27.17,699.0,95.8,0.235,1.12,18.365,328.6,476.7,235.1
BATCH-7917,Stainless Steel,S355JR,BF-BOF,Belgium,27.16,0.55,31.62,44.2,1958.5,69.95,0.113,1.232,18.333,263.6,392.4,1722.8
BATCH-7918,Hot Rolled Coil,304,EAF,Germany,22.11,2.63,73.87,33.21,661.1,60.55,0.156,1.294,0.34,234.5,385.7,155.4
BATCH-7919,Stainless Steel,M270-35A,EAF,Spain,14.03,4.66,63.77,60.88,705.0,96.33,0.109,0.746,17.331,279.1,428.8,279.9
BATCH-7920,Wire Rod,S235JR,EAF,Italy,13.53,1.0,91.34,26.97,644.7,79.52,0.217,1.33,0.229,260.8,423.0,120.0
BATCH-7921,Galvanised Coil,S355JR,BF-BOF,France,22.69,8.43,21.24,5.04,2022.8,95.14,0.157,1.291,0.321,230.4,351.7,1616.8
BATCH-7922,Wire Rod,M270-35A,EAF,France,31.55,22.69,70.72,49.67,691.6,90.71,0.178,0.942,0.241,241.5,363.8,120.0
BATCH-7923,Electrical Steel,DX51D,BF-BOF,Italy,15.5,16.21,29.54,87.87,1969.6,76.11,0.108,1.321,0.465,279.2,475.6,1456.5
BATCH-7924,Galvanised Coil,S355JR,BF-BOF,Italy,15.4,6.36,25.89,75.62,1725.4,58.81,0.243,1.064,0.399,262.1,459.1,1254.1
BATCH-7925,Electrical Steel,304,EAF,France,33.62,2.86,88.11,89.4,622.7,67.87,0.162,1.333,0.916,300.4,417.9,120.0
BATCH-7926,Hot Rolled Coil,M270-35A,EAF,Spain,15.47,7.06,96.37,42.8,713.1,85.07,0.187,1.575,0.416,274.9,436.4,120.0
BATCH-7927,Hot Rolled Coil,S355JR,EAF,France,10.4,19.95,63.06,53.26,607.6,86.57,0.141,1.143,0.45,287.4,396.2,120.0
BATCH-7928,Wire Rod,DX51D,BF-BOF,Belgium,18.91,4.92,43.24,72.8,1949.1,65.82,0.059,1.807,0.509,313.5,449.8,1133.5
BATCH-7929,Hot Rolled Coil,304,EAF,France,27.32,18.69,75.54,33.67,605.7,82.55,0.114,1.004,0.0,249.4,432.8,120.0
BATCH-7930,Galvanised Coil,M270-35A,EAF,Spain,34.79,20.6,90.67,14.6,562.4,59.42,0.163,0.785,0.169,240.5,374.9,120.0
BATCH-7931,Hot Rolled Coil,DX51D,EAF,Italy,17.66,17.73,59.66,19.35,750.7,64.18,0.167,1.23,0.432,290.0,476.6,120.0
BATCH-7932,Galvanised Coil,M270-35A,BF-BOF,Belgium,8.35,13.41,23.57,86.81,1836.7,60.27,0.285,0.791,0.647,282.5,379.4,1330.3
BATCH-7933,Hot Rolled Coil,304,BF-BOF,Italy,18.05,6.63,37.2,72.17,1925.7,63.74,0.288,1.301,0.279,269.7,448.3,1204.3
BATCH-7934,Hot Rolled Coil,DX51D,EAF,France,22.94,16.4,84.59,29.56,632.6,62.12,0.227,0.748,0.311,236.6,391.9,120.0
BATCH-7935,Galvanised Coil,DX51D,EAF,France,14.12,13.71,78.61,71.37,623.7,85.94,0.318,1.403,0.258,296.5,458.9,120.0
BATCH-7936,Wire Rod,304,EAF,Spain,25.01,0.79,78.22,64.92,688.6,94.37,0.146,1.071,0.408,217.6,339.5,120.0
BATCH-7937,Hot Rolled Coil,S235JR,EAF,Italy,12.98,24.47,76.94,44.89,606.5,96.56,0.227,1.773,0.676,303.4,409.7,120.0
BATCH-7938,Hot Rolled Coil,S355JR,EAF,Belgium,34.21,19.04,93.62,6.93,794.3,71.82,0.204,1.705,0.265,285.1,421.9,120.0
BATCH-7939,Hot Rolled Coil,S355JR,BF-BOF,Germany,12.22,1.3,26.87,66.88,2053.1,91.96,0.21,1.531,0.619,251.4,487.8,1221.1
BATCH-7940,Galvanised Coil,M270-35A,EAF,France,27.62,10.43,86.64,29.69,630.2,58.93,0.115,0.802,0.0,221.2,355.1,120.0
BATCH-7941,Hot Rolled Coil,M270-35A,EAF,Belgium,28.24,15.35,84.29,28.08,618.7,79.47,0.185,0.861,0.544,257.3,382.6,120.0
BATCH-7942,Wire Rod,M270-35A,EAF,Spain,22.83,21.8,86.89,49.72,554.4,81.03,0.151,1.195,0.404,249.8,388.0,120.0
BATCH-7943,Galvanised Coil,S235JR,EAF,Germany,15.14,15.74,67.85,27.6,708.4,72.64,0.104,1.357,0.312,263.1,414.5,157.1
BATCH-7944,Galvanised Coil,S355JR,BF-BOF,Belgium,19.04,5.33,21.71,65.9,1796.7,55.97,0.216,1.15,0.524,279.4,418.8,1306.4
BATCH-7945,Galvanised Coil,S355JR,BF-BOF,Italy,28.3,16.48,24.86,29.82,1671.0,69.2,0.059,1.083,0.348,276.4,428.3,1249.6
BATCH-7946,Hot Rolled Coil,S235JR,EAF,Spain,18.77,12.96,66.11,73.57,853.8,55.21,0.267,1.349,0.0,266.4,419.3,120.0
BATCH-7947,Stainless Steel,S355JR,EAF,Germany,19.17,11.24,75.88,42.17,505.7,89.76,0.184,1.657,17.824,337.9,507.4,303.7
BATCH-7948,Wire Rod,DX51D,BF-BOF,Germany,22.36,15.69,15.36,48.91,1828.4,97.95,0.1,1.8,0.349,279.5,426.7,1235.9
BATCH-7949,Hot Rolled Coil,M270-35A,BF-BOF,Spain,25.11,22.43,8.39,7.98,2037.2,63.94,0.157,1.765,0.297,328.5,484.3,1534.3
BATCH-7950,Stainless Steel,S235JR,BF-BOF,France,29.92,2.14,41.7,6.73,1549.9,88.18,0.178,0.533,17.762,316.1,418.7,1439.9
BATCH-7951,Galvanised Coil,M270-35A,BF-BOF,Germany,32.3,10.21,16.64,23.0,2051.1,93.33,0.255,0.25,0.265,203.5,341.5,1526.0
BATCH-7952,Galvanised Coil,M270-35A,BF-BOF,Spain,8.75,14.06,33.9,34.57,1982.3,67.4,0.275,1.378,0.28,242.4,376.1,1649.5
BATCH-7953,Stainless Steel,S235JR,BF-BOF,France,29.3,13.75,29.48,19.98,2001.5,82.88,0.167,1.522,17.71,364.3,494.5,1715.1
BATCH-7954,Hot Rolled Coil,S355JR,BF-BOF,Belgium,26.19,20.56,16.96,47.7,1578.3,65.71,0.174,1.501,0.289,276.3,436.9,1138.0
BATCH-7955,Electrical Steel,DX51D,BF-BOF,Germany,33.52,15.4,22.8,56.1,1855.4,57.85,0.312,1.492,0.449,325.4,458.3,1474.9
BATCH-7956,Galvanised Coil,M270-35A,BF-BOF,Germany,17.67,2.2,21.46,73.28,1710.9,79.82,0.068,1.524,0.0,295.6,415.3,1242.5
BATCH-7957,Wire Rod,304,BF-BOF,France,32.69,10.53,27.21,48.68,1651.0,67.5,0.078,1.158,0.29,232.2,423.0,1083.0
BATCH-7958,Hot Rolled Coil,M270-35A,EAF,France,11.0,13.61,78.46,36.22,698.6,92.09,0.281,1.291,0.339,274.5,416.2,120.0
BATCH-7959,Hot Rolled Coil,S355JR,EAF,Spain,18.83,14.71,75.77,83.52,461.6,96.2,0.165,1.396,0.356,284.6,456.6,120.0
BATCH-7960,Stainless Steel,M270-35A,BF-BOF,France,19.41,8.86,23.66,42.04,1654.5,62.62,0.227,1.414,19.242,320.8,455.8,1530.6
BATCH-7961,Hot Rolled Coil,M270-35A,EAF,Belgium,9.6,19.94,64.09,28.88,449.8,61.45,0.28,1.057,0.415,268.6,393.5,120.0
BATCH-7962,Hot Rolled Coil,DX51D,EAF,Italy,18.1,20.65,94.92,11.46,592.2,63.61,0.046,0.794,0.344,218.6,326.9,120.0
BATCH-7963,Galvanised Coil,S235JR,EAF,Spain,16.28,19.61,68.12,20.69,530.1,75.01,0.271,0.616,0.232,232.7,432.2,120.0
BATCH-7964,Electrical Steel,S355JR,EAF,Spain,30.72,15.98,89.92,63.74,671.8,68.68,0.233,1.015,0.19,274.1,444.8,120.0
BATCH-7965,Hot Rolled Coil,S235JR,EAF,Belgium,22.59,10.32,92.57,21.87,578.2,82.55,0.077,0.721,0.419,222.4,350.4,120.0
BATCH-7966,Electrical Steel,M270-35A,EAF,Italy,9.82,19.63,72.74,36.02,674.0,74.99,0.143,1.143,0.041,230.6,443.6,120.0
BATCH-7967,Galvanised Coil,S355JR,EAF,France,19.65,7.67,73.7,7.34,712.5,55.94,0.183,1.443,0.412,293.9,392.6,123.4
BATCH-7968,Electrical Steel,304,EAF,Italy,15.54,8.11,76.91,37.14,573.3,87.21,0.226,1.266,0.414,297.1,451.8,120.0
BATCH-7969,Hot Rolled Coil,S355JR,EAF,Italy,13.35,5.62,84.22,60.08,670.1,70.18,0.108,1.135,0.002,269.7,380.3,120.0
BATCH-7970,Hot Rolled Coil,M270-35A,EAF,Spain,20.66,23.78,68.02,23.65,440.5,83.54,0.234,1.348,0.359,258.8,373.6,120.0
BATCH-7971,Galvanised Coil,304,EAF,France,16.67,15.57,76.91,5.33,530.6,91.12,0.186,0.817,0.126,252.3,316.2,120.0
BATCH-7972,Hot Rolled Coil,S355JR,EAF,Italy,20.8,3.06,74.87,75.84,751.4,59.68,0.121,1.434,0.701,266.8,413.7,120.0
BATCH-7973,Galvanised Coil,DX51D,BF-BOF,Belgium,20.23,24.86,17.7,66.29,1827.8,80.62,0.143,1.237,0.102,257.5,419.9,1243.6
BATCH-7974,Hot Rolled Coil,S235JR,EAF,Spain,14.92,23.48,67.55,89.38,608.0,95.08,0.214,0.952,0.646,266.7,443.2,120.0
BATCH-7975,Electrical Steel,S235JR,BF-BOF,Belgium,13.11,9.23,27.13,16.52,2113.0,60.8,0.137,1.443,0.297,280.2,444.9,1590.4
BATCH-7976,Stainless Steel,M270-35A,BF-BOF,Germany,24.94,9.68,22.54,62.59,1901.0,81.07,0.156,0.25,17.23,311.6,464.4,1540.4
BATCH-7977,Electrical Steel,M270-35A,EAF,Spain,25.15,2.71,70.36,26.88,567.3,64.31,0.155,1.163,0.411,267.1,452.4,120.0
BATCH-7978,Stainless Steel,M270-35A,EAF,Germany,14.03,20.29,78.79,47.69,649.5,73.36,0.065,1.001,16.937,303.0,486.1,247.2
BATCH-7979,Stainless Steel,304,EAF,France,11.09,11.68,71.53,68.47,619.2,86.42,0.143,0.896,18.345,314.2,442.1,243.2
BATCH-7980,Wire Rod,S355JR,EAF,Belgium,28.8,14.46,91.07,19.31,735.9,91.19,0.163,0.97,0.265,288.5,460.7,120.0
BATCH-7981,Wire Rod,S235JR,BF-BOF,Germany,29.03,15.16,12.45,44.57,2014.4,94.8,0.181,1.338,0.029,230.6,402.9,1455.3
BATCH-7982,Stainless Steel,304,BF-BOF,Italy,22.62,22.2,43.45,27.87,1944.6,89.56,0.229,1.028,18.308,347.9,467.3,1723.8
BATCH-7983,Stainless Steel,S355JR,BF-BOF,Germany,22.62,23.7,15.37,18.17,1858.4,92.36,0.115,1.591,17.922,344.1,499.0,1829.6
BATCH-7984,Stainless Steel,S235JR,BF-BOF,France,11.77,15.7,8.66,66.44,2018.8,58.9,0.245,0.683,18.567,309.7,418.6,1720.8
BATCH-7985,Electrical Steel,S235JR,BF-BOF,Germany,30.84,0.69,39.82,26.97,1691.2,85.14,0.153,1.202,0.622,265.8,406.1,1214.7
BATCH-7986,Hot Rolled Coil,DX51D,BF-BOF,Italy,17.92,15.06,14.63,50.0,1687.7,84.96,0.174,0.792,0.175,275.4,443.1,1194.0
BATCH-7987,Stainless Steel,M270-35A,EAF,Spain,14.14,13.13,72.61,63.87,682.4,58.71,0.067,1.656,18.441,341.8,516.2,341.3
BATCH-7988,Stainless Steel,S355JR,EAF,Spain,19.53,2.53,76.46,42.66,584.3,69.46,0.106,1.354,17.367,330.7,456.3,263.4
BATCH-7989,Galvanised Coil,M270-35A,EAF,Belgium,11.89,6.22,85.42,16.34,642.1,70.18,0.244,0.787,0.126,248.2,403.5,125.0
BATCH-7990,Stainless Steel,S355JR,EAF,Germany,15.13,17.89,65.89,6.04,681.0,82.82,0.113,1.382,16.538,337.7,518.8,457.2
BATCH-7991,Galvanised Coil,304,EAF,Italy,19.01,5.72,85.0,37.48,594.7,78.36,0.108,1.582,0.53,290.8,434.9,120.0
BATCH-7992,Stainless Steel,S355JR,EAF,Italy,14.04,19.54,81.18,89.19,593.0,95.3,0.184,1.089,18.693,269.5,410.6,120.0
BATCH-7993,Hot Rolled Coil,304,BF-BOF,Germany,14.94,5.47,18.06,87.69,2008.4,61.13,0.227,1.145,0.56,272.4,461.9,1521.2
BATCH-7994,Stainless Steel,S355JR,EAF,Germany,21.36,16.39,75.82,43.11,811.8,80.49,0.17,1.278,18.684,389.5,559.9,411.1
BATCH-7995,Hot Rolled Coil,304,BF-BOF,France,27.24,13.19,29.96,40.36,1899.8,60.69,0.043,1.147,0.219,281.1,439.4,1362.1
BATCH-7996,Wire Rod,DX51D,EAF,Belgium,20.7,21.32,94.59,59.92,551.9,91.94,0.083,1.576,0.425,292.6,391.6,120.0
BATCH-7997,Hot Rolled Coil,S235JR,EAF,Italy,34.77,19.71,81.48,75.77,508.6,71.4,0.273,1.239,0.212,274.7,432.5,120.0
BATCH-7998,Wire Rod,S355JR,BF-BOF,Italy,10.41,1.48,23.05,54.15,1936.2,67.03,0.224,1.312,0.577,301.9,442.8,1192.7
BATCH-7999,Hot Rolled Coil,S355JR,EAF,Italy,21.81,4.92,73.65,66.55,671.4,67.21,0.067,1.368,0.342,260.6,384.6,120.0
BATCH-8000,Stainless Steel,DX51D,BF-BOF,Belgium,18.87,16.4,9.75,7.04,1809.4,60.1,0.16,1.265,15.934,273.0,424.2,1689.8
BATCH-8001,Galvanised Coil,S355JR,BF-BOF,Italy,13.26,23.95,12.36,79.67,1995.8,63.97,0.306,1.181,0.056,272.0,459.1,1350.4
BATCH-8002,Stainless Steel,DX51D,EAF,Spain,8.65,3.93,66.38,50.81,707.2,71.52,0.18,1.041,17.021,274.5,488.3,438.3
BATCH-8003,Hot Rolled Coil,M270-35A,EAF,France,8.45,9.43,79.2,46.86,637.9,56.48,0.129,1.272,0.065,254.9,427.2,120.0
BATCH-8004,Hot Rolled Coil,304,EAF,Belgium,26.94,14.16,90.74,23.37,639.8,76.76,0.079,1.295,0.627,309.8,429.5,120.0
BATCH-8005,Electrical Steel,S355JR,EAF,Germany,24.05,24.36,87.96,16.55,775.3,62.95,0.149,1.294,0.277,243.8,383.1,321.8
BATCH-8006,Electrical Steel,304,BF-BOF,France,24.87,12.66,9.23,36.29,1886.0,78.67,0.235,0.545,0.146,259.4,397.0,1394.9
BATCH-8007,Galvanised Coil,M270-35A,BF-BOF,France,15.0,19.21,19.53,83.2,1577.7,60.86,0.325,1.344,0.235,250.2,374.7,1287.8
BATCH-8008,Electrical Steel,S355JR,EAF,Germany,24.06,11.65,68.61,52.53,622.6,66.06,0.271,1.27,0.189,280.0,451.9,165.4
BATCH-8009,Electrical Steel,S355JR,BF-BOF,Italy,16.87,10.61,15.32,40.02,1713.8,89.03,0.212,1.386,0.695,233.4,371.7,1398.8
BATCH-8010,Galvanised Coil,S235JR,BF-BOF,Belgium,33.32,16.97,23.67,16.83,1524.3,97.76,0.173,0.711,0.442,203.6,314.2,1259.3
BATCH-8011,Stainless Steel,M270-35A,EAF,Germany,8.77,15.96,86.03,10.26,675.2,69.97,0.102,1.126,18.275,326.1,481.3,549.7
BATCH-8012,Electrical Steel,M270-35A,EAF,Belgium,34.21,4.44,75.48,56.54,707.4,75.33,0.163,1.286,0.245,256.5,458.2,120.0
BATCH-8013,Galvanised Coil,DX51D,BF-BOF,Belgium,34.45,3.81,20.27,86.45,2069.3,73.97,0.056,1.211,0.378,241.3,405.3,1473.2
BATCH-8014,Wire Rod,M270-35A,BF-BOF,Belgium,34.06,23.48,26.99,43.07,1983.5,70.41,0.24,1.406,0.42,276.4,409.3,1224.1
BATCH-8015,Hot Rolled Coil,304,EAF,Germany,31.2,15.51,74.71,25.14,654.4,66.11,0.193,1.129,0.346,204.2,405.6,142.6
BATCH-8016,Hot Rolled Coil,M270-35A,EAF,Belgium,17.61,5.5,85.7,37.02,560.8,82.64,0.172,0.644,0.135,221.2,369.3,120.0
BATCH-8017,Electrical Steel,M270-35A,EAF,Italy,31.95,1.32,76.17,48.37,700.7,65.12,0.081,0.25,0.461,203.3,359.1,368.6
BATCH-8018,Electrical Steel,M270-35A,BF-BOF,Italy,14.69,21.71,22.16,69.06,1698.2,74.32,0.203,0.796,0.347,253.3,410.5,1334.7
BATCH-8019,Wire Rod,S355JR,BF-BOF,France,17.24,20.19,15.03,43.55,2022.2,72.01,0.162,0.827,0.436,174.0,376.9,1450.6
BATCH-8020,Galvanised Coil,304,EAF,Italy,34.84,12.23,80.37,83.76,654.6,87.11,0.211,1.526,0.0,302.1,449.8,120.0
BATCH-8021,Hot Rolled Coil,S235JR,BF-BOF,Italy,14.43,22.88,33.05,59.47,2006.3,90.14,0.177,1.551,0.388,248.0,382.0,1393.2
BATCH-8022,Hot Rolled Coil,M270-35A,EAF,Spain,16.27,6.03,71.14,15.25,643.5,55.95,0.251,1.48,0.589,295.2,478.8,120.0
BATCH-8023,Stainless Steel,S355JR,BF-BOF,France,28.82,24.38,27.96,14.71,1635.6,79.35,0.021,1.128,18.823,301.4,501.3,1636.6
BATCH-8024,Wire Rod,DX51D,BF-BOF,Germany,29.58,14.32,22.41,51.88,1922.5,59.92,0.197,0.588,0.295,257.3,405.5,1321.9
BATCH-8025,Hot Rolled Coil,DX51D,EAF,Italy,17.3,9.54,75.09,73.24,673.2,58.86,0.241,0.977,0.176,294.9,433.6,120.0
BATCH-8026,Galvanised Coil,304,EAF,Spain,30.19,1.78,42.02,50.33,690.6,69.59,0.194,1.751,0.0,286.3,450.1,137.5
BATCH-8027,Wire Rod,304,EAF,Germany,22.69,2.7,82.81,73.33,564.6,58.05,0.178,0.803,0.334,247.4,328.3,120.0
BATCH-8028,Electrical Steel,M270-35A,BF-BOF,Belgium,25.41,5.59,39.63,11.83,1556.3,94.97,0.276,1.345,0.227,219.0,356.9,1291.7
BATCH-8029,Stainless Steel,304,BF-BOF,Belgium,31.69,11.98,17.05,32.96,1849.9,84.8,0.097,1.145,17.166,285.2,397.4,1624.5
BATCH-8030,Galvanised Coil,304,EAF,Italy,19.42,1.09,82.8,9.09,648.8,82.76,0.093,1.029,0.098,214.8,318.6,179.1
BATCH-8031,Galvanised Coil,DX51D,BF-BOF,Belgium,11.65,12.43,32.18,35.27,1871.3,62.25,0.18,1.077,0.354,251.6,359.3,1483.9
BATCH-8032,Wire Rod,DX51D,BF-BOF,France,31.29,23.34,35.34,53.35,1874.8,91.58,0.234,1.474,0.415,276.9,425.7,1132.7
BATCH-8033,Galvanised Coil,M270-35A,EAF,Germany,23.48,19.55,97.53,83.67,747.6,66.21,0.201,0.583,0.406,231.1,357.3,120.0
BATCH-8034,Wire Rod,S355JR,EAF,Spain,33.46,24.91,75.96,44.11,710.5,66.33,0.267,1.22,0.169,278.2,389.2,120.0
BATCH-8035,Hot Rolled Coil,304,EAF,Spain,24.27,19.35,80.01,36.91,667.6,93.27,0.296,0.417,0.263,292.4,442.3,120.0
BATCH-8036,Stainless Steel,S355JR,EAF,Belgium,10.68,11.33,71.75,62.76,722.1,81.88,0.148,1.049,18.819,332.3,476.4,388.0
